Tue Oct 22 02:48:00 2019,Intervals,cycling,Ally Love,45.0
Tue Oct 22 02:47:00 2019,Post-Ride Stretch,stretching,Ben Alldis,4.983333333333333
Tue Oct 22 02:17:00 2019,Intervals,cycling,Ben Alldis,15.0
Tue Oct 22 01:50:00 2019,Intervals,cycling,Ben Alldis,15.0
Mon Oct 21 22:32:00 2019,Upper Body (strength & toning),strength,Leanne Hainsby,10.0
Mon Oct 21 21:50:00 2019,Intervals,cycling,Leanne Hainsby,30.0
Mon Oct 21 18:19:00 2019,Intervals,cycling,Tunde Oyeneyin,30.0
Mon Oct 21 17:18:00 2019,Theme,cycling,Denis Morton,45.0
Mon Oct 21 16:19:00 2019,Theme,cycling,Tunde Oyeneyin,45.0
Mon Oct 21 16:19:00 2019,Yoga Flow,yoga,Kristin McGee,30.0
Mon Oct 21 16:18:00 2019,Theme (Bootcamp),circuit,Matty Maggiacomo,60.0
Mon Oct 21 15:31:00 2019,Yoga Flow,yoga,Ross Rayburn,20.0
Mon Oct 21 15:19:00 2019,Body Focus (Bootcamp),circuit,Chase Tucker,45.0
Mon Oct 21 15:20:00 2019,Theme,cycling,Alex Toussaint,45.0
Mon Oct 21 15:02:00 2019,Full Body (Strength & Toning),strength,Robin Arzon,10.0
Mon Oct 21 14:49:00 2019,Yoga Flow,yoga,Ross Rayburn,30.0
Mon Oct 21 14:18:00 2019,Walk + Run,walking,Robin Arzon,30.0
Mon Oct 21 14:18:00 2019,Intervals,cycling,Ally Love,45.0
Mon Oct 21 13:50:00 2019,Yoga Anywhere,yoga,Ross Rayburn,10.0
Mon Oct 21 13:31:00 2019,Yoga Flow,yoga,Ross Rayburn,10.0
Mon Oct 21 13:22:00 2019,Fitness Focus,meditation,Ross Rayburn,5.0
Mon Oct 21 11:28:00 2019,Core (Strength & Toning),strength,Becs Gentry,10.0
Mon Oct 21 10:53:00 2019,Walk + Run,walking,Becs Gentry,30.0
Mon Oct 21 09:53:00 2019,Intervals,cycling,Ben Alldis,30.0
Mon Oct 21 09:18:00 2019,Intervals,cycling,Alex Toussaint,30.0
Mon Oct 21 08:34:00 2019,Lower Body Stretch,stretching,Rebecca Kennedy,4.983333333333333
Mon Oct 21 08:15:00 2019,Intervals,cycling,Olivia Amato,30.0
Mon Oct 21 08:20:00 2019,Lower Body Stretch,stretching,Rebecca Kennedy,10.0
Mon Oct 21 07:50:00 2019,Fun Walk,walking,Rebecca Kennedy,20.0
Mon Oct 21 07:19:00 2019,Theme,cycling,Leanne Hainsby,30.0
Mon Oct 21 06:52:00 2019,Theme,cycling,Hannah Corbin,20.0
Mon Oct 21 06:18:00 2019,Theme,cycling,Hannah Corbin,20.0
Mon Oct 21 05:31:00 2019,Yoga Flow,yoga,Aditi Shah,20.0
Mon Oct 21 04:48:00 2019,Theme,cycling,Emma Lovewell,45.0
Mon Oct 21 04:49:00 2019,Body Focus (Bootcamp),circuit,Jess Sims,45.0
Mon Oct 21 04:50:00 2019,Yoga Flow,yoga,Aditi Shah,30.0
Mon Oct 21 03:48:00 2019,Intervals,cycling,Kendall Toole,45.0
Sun Oct 20 22:32:00 2019,Climb,cycling,Ben Alldis,10.0
Mon Oct 21 03:22:00 2019,Core (Strength & Toning),strength,Selena Samuela,20.0
Mon Oct 21 02:50:00 2019,Fun Run,running,Selena Samuela,20.0
Mon Oct 21 02:50:00 2019,Theme,cycling,Ben Alldis,30.0
Sun Oct 20 14:50:00 2019,Theme,cycling,Tunde Oyeneyin,30.0
Sun Oct 20 14:04:00 2019,Theme,cycling,Emma Lovewell,30.0
Sun Oct 20 13:18:00 2019,Theme,cycling,Tunde Oyeneyin,30.0
Sun Oct 20 09:35:00 2019,Theme,cycling,Hannah Corbin,60.0
Sun Oct 20 08:31:00 2019,Theme,cycling,Ally Love,45.233333333333334
Sun Oct 20 07:34:00 2019,Yoga Flow,yoga,Denis Morton,60.0
Sun Oct 20 06:49:00 2019,Theme,cycling,Jenn Sherman,60.0
Sun Oct 20 06:52:00 2019,Full Body (Strength & Toning),strength,Rebecca Kennedy,20.0
Sun Oct 20 06:19:00 2019,Yoga Flow,yoga,Kristin McGee,45.0
Sun Oct 20 06:19:00 2019,Core (Strength & Toning),strength,Rebecca Kennedy,20.0
Sun Oct 20 05:49:00 2019,Theme,cycling,Jenn Sherman,45.0
Sun Oct 20 05:33:00 2019,Low Impact,cycling,Ben Alldis,10.0
Sun Oct 20 05:19:00 2019,Speed Running,running,Selena Samuela,45.0
Sun Oct 20 05:00:00 2019,Upper Body (strength & toning),strength,Cody Rigsby,10.0
Sun Oct 20 04:51:00 2019,Theme,cycling,Ben Alldis,30.0
Sun Oct 20 02:32:00 2019,Upper Body (strength & toning),strength,Ben Alldis,10.0
Sun Oct 20 01:48:00 2019,Intervals,cycling,Ben Alldis,30.0
Sat Oct 19 14:49:00 2019,Theme,cycling,Hannah Corbin,30.0
Sat Oct 19 14:04:00 2019,Intervals,cycling,Olivia Amato,30.0
Sat Oct 19 13:19:00 2019,Theme,cycling,Alex Toussaint,30.0
Sat Oct 19 11:45:00 2019,Pre & Post-Ride Stretch,stretching,Olivia Amato,4.983333333333333
Sat Oct 19 11:58:00 2019,Beginner,cycling,Olivia Amato,20.0
Sat Oct 19 09:34:00 2019,Groove,cycling,Cody Rigsby,60.0
Sat Oct 19 08:32:00 2019,Theme,cycling,Jess King,45.0
Sat Oct 19 07:48:00 2019,Bodyweight (Bootcamp),circuit,Jess Sims,60.0
Sat Oct 19 07:34:00 2019,Yoga Flow,yoga,Ross Rayburn,45.0
Sat Oct 19 06:50:00 2019,Theme,cycling,Alex Toussaint,45.0
Sat Oct 19 06:52:00 2019,Core (Strength & Toning),strength,Chase Tucker,20.0
Sat Oct 19 06:18:00 2019,Intervals Running,running,Chase Tucker,20.0
Sat Oct 19 06:19:00 2019,Power Yoga,yoga,Anna Greenberg,45.0
Sat Oct 19 05:49:00 2019,Theme,cycling,Kendall Toole,45.0
Sat Oct 19 05:32:00 2019,Low Impact,cycling,Leanne Hainsby,10.0
Sat Oct 19 05:21:00 2019,Heart Rate Running,running,Becs Gentry,45.0
Sat Oct 19 04:52:00 2019,Theme,cycling,Leanne Hainsby,30.0
Sat Oct 19 00:49:00 2019,Intervals,cycling,Leanne Hainsby,30.0
Fri Oct 18 14:48:00 2019,Live DJ,cycling,Jess King,45.0
Fri Oct 18 13:48:00 2019,Live DJ,cycling,Cody Rigsby,30.0
Fri Oct 18 09:19:00 2019,Intervals,cycling,Jess King,30.0
Fri Oct 18 08:48:00 2019,Zen in Ten,meditation,Kristin McGee,10.0
Fri Oct 18 08:03:00 2019,Intervals,cycling,Cody Rigsby,30.0
Fri Oct 18 07:20:00 2019,Intervals,cycling,Kendall Toole,30.0
Fri Oct 18 06:51:00 2019,Low Impact,cycling,Tunde Oyeneyin,20.0
Fri Oct 18 06:19:00 2019,Intervals,cycling,Tunde Oyeneyin,20.0
Fri Oct 18 05:31:00 2019,Emotions,meditation,Ross Rayburn,20.0
Fri Oct 18 04:48:00 2019,Yoga Flow,yoga,Ross Rayburn,30.0
Fri Oct 18 04:48:00 2019,Theme,cycling,Hannah Corbin,45.0
Fri Oct 18 04:21:00 2019,Fun Run,running,Selena Samuela,20.0
Fri Oct 18 03:49:00 2019,Theme,cycling,Kendall Toole,45.0
Fri Oct 18 04:00:00 2019,Fun Run,running,Selena Samuela,20.0
Fri Oct 18 03:32:00 2019,Upper Body (strength & toning),strength,Rebecca Kennedy,10.0
Fri Oct 18 02:48:00 2019,Low Impact,cycling,Hannah Corbin,45.0
Fri Oct 18 02:49:00 2019,Theme (Bootcamp),circuit,Rebecca Kennedy,30.0
Thu Oct 17 23:22:00 2019,Theme,cycling,Leanne Hainsby,20.0
Thu Oct 17 22:48:00 2019,Intervals,cycling,Leanne Hainsby,20.0
Thu Oct 17 17:49:00 2019,Theme,cycling,Jess King,30.0
Thu Oct 17 16:19:00 2019,Theme,cycling,Hannah Corbin,45.0
Thu Oct 17 16:20:00 2019,Yoga Flow,yoga,Aditi Shah,30.0
Thu Oct 17 15:31:00 2019,Yoga Flow,yoga,Anna Greenberg,20.0
Thu Oct 17 15:18:00 2019,Theme,cycling,Cody Rigsby,45.0
Thu Oct 17 15:17:00 2019,Intervals Running,running,Andy Speer,45.0
Thu Oct 17 14:48:00 2019,Yoga Flow,yoga,Anna Greenberg,30.0
Thu Oct 17 14:17:00 2019,Body Focus (Bootcamp),circuit,Olivia Amato,45.0
Thu Oct 17 14:21:00 2019,Theme,cycling,Jenn Sherman,45.0
Thu Oct 17 13:10:00 2019,Power Walking,walking,Olivia Amato,20.0
Thu Oct 17 12:54:00 2019,Pre & Post-Run Stretch,stretching,Olivia Amato,10.0
Thu Oct 17 11:02:00 2019,Low Impact,cycling,Leanne Hainsby,10.0
Thu Oct 17 10:18:00 2019,Theme,cycling,Leanne Hainsby,30.0
Thu Oct 17 09:17:00 2019,Theme,cycling,Emma Lovewell,30.0
Thu Oct 17 08:19:00 2019,Intervals,cycling,Emma Lovewell,30.0
Thu Oct 17 07:51:00 2019,Theme,cycling,Robin Arzon,20.0
Thu Oct 17 07:30:00 2019,Running Skills,running,Becs Gentry,10.0
Thu Oct 17 07:18:00 2019,Theme,cycling,Robin Arzon,20.0
Thu Oct 17 06:19:00 2019,Theme,cycling,Ally Love,30.0
Thu Oct 17 05:32:00 2019,Upper Body (strength & toning),strength,Chase Tucker,10.0
Thu Oct 17 05:31:00 2019,Yoga Flow,yoga,Kristin McGee,20.0
Thu Oct 17 04:49:00 2019,Power Zone,cycling,Denis Morton,45.0
Thu Oct 17 04:49:00 2019,Yoga Flow,yoga,Kristin McGee,30.0
Thu Oct 17 04:48:00 2019,Fun Run,running,Chase Tucker,30.0
Thu Oct 17 04:32:00 2019,Endurance,running,Jess Sims,10.0
Thu Oct 17 03:48:00 2019,Body Focus (Bootcamp),circuit,Jess Sims,30.0
Thu Oct 17 03:48:00 2019,Intervals,cycling,Tunde Oyeneyin,45.0
Thu Oct 17 03:22:00 2019,Intervals Running,running,Becs Gentry,20.0
Thu Oct 17 02:50:00 2019,Fun Run,running,Becs Gentry,20.0
Thu Oct 17 02:49:00 2019,Power Zone,cycling,Matt Wilpers,45.0
Thu Oct 17 02:22:00 2019,Theme,cycling,Ben Alldis,20.0
Thu Oct 17 01:50:00 2019,Intervals,cycling,Ben Alldis,20.0
Wed Oct 16 18:18:00 2019,Theme,cycling,Kendall Toole,30.0
Wed Oct 16 17:19:00 2019,Theme,cycling,Tunde Oyeneyin,45.0
Wed Oct 16 17:17:00 2019,Lower Body (Strength & Toning),strength,Rebecca Kennedy,10.0
Wed Oct 16 16:19:00 2019,Yoga Flow,yoga,Anna Greenberg,30.0
Wed Oct 16 16:20:00 2019,Body Focus (Bootcamp),circuit,Rebecca Kennedy,45.0
Wed Oct 16 16:18:00 2019,Groove,cycling,Emma Lovewell,45.0
Wed Oct 16 15:31:00 2019,Yoga Flow,yoga,Aditi Shah,20.0
Wed Oct 16 15:19:00 2019,Fun Run,running,Matty Maggiacomo,45.0
Wed Oct 16 15:20:00 2019,Theme,cycling,Robin Arzon,45.0
Wed Oct 16 14:52:00 2019,Yoga Flow,yoga,Aditi Shah,30.0
Wed Oct 16 14:18:00 2019,Intervals,cycling,Emma Lovewell,45.0
Wed Oct 16 14:00:00 2019,Relax & Sleep,meditation,Aditi Shah,5.0
Wed Oct 16 13:34:00 2019,Mindfulness,meditation,Aditi Shah,10.0
Wed Oct 16 13:23:00 2019,Yoga Basics,yoga,Aditi Shah,5.0
Wed Oct 16 12:47:00 2019,Beginner,cycling,Denis Morton,20.0
Wed Oct 16 12:29:00 2019,Pre & Post-Ride Stretch,stretching,Denis Morton,5.0
Wed Oct 16 12:21:00 2019,Lower Body (Strength & Toning),strength,Jess King,10.0
Wed Oct 16 12:03:00 2019,Core (Strength & Toning),strength,Jess King,10.0
Wed Oct 16 09:18:00 2019,Theme,cycling,Cody Rigsby,30.0
Wed Oct 16 08:17:00 2019,Power Zone,cycling,Matt Wilpers,30.0
Wed Oct 16 07:17:00 2019,Beginner,cycling,Jenn Sherman,30.0
Wed Oct 16 06:52:00 2019,Theme,cycling,Ally Love,20.0
Wed Oct 16 06:24:00 2019,Relax & Sleep,meditation,Kristin McGee,5.0
Wed Oct 16 06:19:00 2019,Theme,cycling,Ally Love,20.0
Wed Oct 16 06:15:00 2019,Emotions,meditation,Kristin McGee,5.0
Wed Oct 16 05:46:00 2019,Emotions,meditation,Kristin McGee,10.0
Wed Oct 16 05:32:00 2019,Core (Strength & Toning),strength,Andy Speer,10.0
Wed Oct 16 04:49:00 2019,Theme,cycling,Alex Toussaint,45.0
Wed Oct 16 04:48:00 2019,Yoga Flow,yoga,Kristin McGee,45.0
Wed Oct 16 04:48:00 2019,Walk + Run,walking,Andy Speer,30.0
Wed Oct 16 03:48:00 2019,Intervals,cycling,Ally Love,45.0
Wed Oct 16 03:32:00 2019,Full Body (Strength & Toning),strength,Matt Wilpers,10.0
Wed Oct 16 02:47:00 2019,Intervals,cycling,Olivia Amato,45.0
Wed Oct 16 02:49:00 2019,Endurance,running,Matt Wilpers,30.0
Tue Oct 15 17:19:00 2019,Theme,cycling,Alex Toussaint,30.0
Tue Oct 15 16:20:00 2019,Intervals,cycling,Cody Rigsby,45.0
Tue Oct 15 16:18:00 2019,Endurance,running,Becs Gentry,60.0
Tue Oct 15 16:19:00 2019,Yoga Flow,yoga,Ross Rayburn,30.0
Tue Oct 15 15:32:00 2019,Yoga Flow,yoga,Denis Morton,20.0
Tue Oct 15 15:19:00 2019,Fun Run,running,Selena Samuela,45.0
Tue Oct 15 15:02:00 2019,HIIT (BTR Cardio),cardio,Rebecca Kennedy,10.0
Tue Oct 15 14:47:00 2019,Theme,cycling,Multiple Instructors,30.0
Tue Oct 15 14:48:00 2019,Yoga Flow,yoga,Denis Morton,30.0
Tue Oct 15 14:19:00 2019,Full Body (Strength & Toning),strength,Rebecca Kennedy,30.0
Tue Oct 15 13:12:00 2019,Beginner,cycling,Kendall Toole,20.0
Tue Oct 15 13:27:00 2019,Upper Body Stretch,stretching,Chase Tucker,15.0
Tue Oct 15 13:00:00 2019,Pre & Post-Ride Stretch,stretching,Kendall Toole,5.0
Tue Oct 15 12:48:00 2019,Walking Bootcamp,circuit,Chase Tucker,30.0
Tue Oct 15 09:19:00 2019,Theme,cycling,Jess King,30.0
Tue Oct 15 08:19:00 2019,Theme,cycling,Cody Rigsby,30.0
Tue Oct 15 07:51:00 2019,Low Impact,cycling,Emma Lovewell,20.0
Tue Oct 15 07:19:00 2019,Intervals,cycling,Emma Lovewell,20.0
Tue Oct 15 06:43:00 2019,Emotions,meditation,Anna Greenberg,5.0
Tue Oct 15 06:25:00 2019,Relax & Sleep,meditation,Anna Greenberg,15.0
Tue Oct 15 06:18:00 2019,Theme,cycling,Jenn Sherman,30.0
Tue Oct 15 05:31:00 2019,Yoga Flow,yoga,Anna Greenberg,20.0
Tue Oct 15 05:21:00 2019,Endurance,running,Olivia Amato,20.0
Tue Oct 15 04:48:00 2019,Intervals Running,running,Olivia Amato,20.0
Tue Oct 15 04:48:00 2019,Theme,cycling,Jenn Sherman,45.0
Tue Oct 15 04:49:00 2019,Yoga Flow,yoga,Anna Greenberg,30.0
Tue Oct 15 05:00:00 2019,Full Body (Strength & Toning),strength,Hannah Corbin,20.0
Tue Oct 15 04:32:00 2019,HIIT (BTR Cardio),cardio,Jess Sims,10.0
Tue Oct 15 03:47:00 2019,Fun Run,running,Jess Sims,30.0
Tue Oct 15 03:49:00 2019,Theme,cycling,Emma Lovewell,45.0
Tue Oct 15 02:49:00 2019,Intervals Running,running,Andy Speer,45.0
Tue Oct 15 02:49:00 2019,Intervals,cycling,Ally Love,45.0
Mon Oct 14 18:19:00 2019,Intervals,cycling,Tunde Oyeneyin,30.0
Mon Oct 14 17:19:00 2019,Theme,cycling,Denis Morton,45.0
Mon Oct 14 16:19:00 2019,Yoga Flow,yoga,Ross Rayburn,30.0
Mon Oct 14 16:19:00 2019,Theme,cycling,Tunde Oyeneyin,45.0
Mon Oct 14 16:20:00 2019,Body Focus (Bootcamp),circuit,Selena Samuela,60.0
Mon Oct 14 15:31:00 2019,Yoga Flow,yoga,Ross Rayburn,20.0
Mon Oct 14 15:20:00 2019,Theme,cycling,Alex Toussaint,45.0
Mon Oct 14 15:18:00 2019,Body Focus (Bootcamp),circuit,Chase Tucker,45.0
Mon Oct 14 14:48:00 2019,Power Yoga,yoga,Ross Rayburn,30.0
Mon Oct 14 14:51:00 2019,Fun Run,running,Robin Arzon,20.0
Mon Oct 14 14:20:00 2019,Fun Run,running,Robin Arzon,20.0
Mon Oct 14 14:18:00 2019,Theme,cycling,Jenn Sherman,45.0
Mon Oct 14 12:58:00 2019,Beginner,cycling,Jenn Sherman,20.0
Mon Oct 14 14:00:00 2019,Theme,cycling,Jenn Sherman,15.0
Mon Oct 14 12:44:00 2019,Pre & Post-Ride Stretch,stretching,Jenn Sherman,4.983333333333333
Mon Oct 14 09:18:00 2019,Intervals,cycling,Alex Toussaint,30.0
Mon Oct 14 09:11:00 2019,Mindfulness,meditation,Anna Greenberg,5.0
Mon Oct 14 08:54:00 2019,Yoga Flow,yoga,Anna Greenberg,10.0
Mon Oct 14 08:20:00 2019,Theme,cycling,Olivia Amato,30.0
Mon Oct 14 08:02:00 2019,Upper Body (strength & toning),strength,Ally Love,10.0
Mon Oct 14 07:19:00 2019,Intervals,cycling,Ally Love,30.0
Mon Oct 14 06:52:00 2019,Intervals,cycling,Hannah Corbin,20.0
Mon Oct 14 06:18:00 2019,Theme,cycling,Hannah Corbin,20.0
Mon Oct 14 05:31:00 2019,Yoga Flow,yoga,Aditi Shah,20.0
Mon Oct 14 04:48:00 2019,Yoga Flow,yoga,Aditi Shah,30.0
Mon Oct 14 04:49:00 2019,Theme,cycling,Emma Lovewell,45.0
Mon Oct 14 04:47:00 2019,Speed Running,running,Jess Sims,45.0
Mon Oct 14 03:43:00 2019,Intervals,cycling,Kendall Toole,45.0
Mon Oct 14 03:48:00 2019,Intervals Running,running,Olivia Amato,45.0
Mon Oct 14 03:32:00 2019,Climb,cycling,Ben Alldis,10.0
Mon Oct 14 03:10:00 2019,Intervals Running,running,Matty Maggiacomo,30.0
Mon Oct 14 02:49:00 2019,Warm Up/Cool Down Running,running,Matty Maggiacomo,10.0
Mon Oct 14 02:50:00 2019,Theme,cycling,Ben Alldis,30.0
Mon Oct 14 02:32:00 2019,Upper Body (strength & toning),strength,Leanne Hainsby,10.0
Mon Oct 14 01:50:00 2019,Intervals,cycling,Leanne Hainsby,30.0
Sun Oct 13 22:32:00 2019,Low Impact,cycling,Ben Alldis,10.0
Sun Oct 13 21:50:00 2019,Intervals,cycling,Ben Alldis,30.0
Sun Oct 13 14:49:00 2019,Theme,cycling,Tunde Oyeneyin,30.0
Sun Oct 13 14:04:00 2019,Intervals,cycling,Emma Lovewell,30.0
Sun Oct 13 13:18:00 2019,Beginner,cycling,Matt Wilpers,30.0
Sun Oct 13 09:34:00 2019,Theme,cycling,Tunde Oyeneyin,45.0
Sun Oct 13 08:30:00 2019,Theme,cycling,Ally Love,45.233333333333334
Sun Oct 13 07:49:00 2019,Endurance,running,Matt Wilpers,60.0
Sun Oct 13 07:33:00 2019,Yoga Flow,yoga,Denis Morton,45.0
Sun Oct 13 07:02:00 2019,Core (Strength & Toning),strength,Rebecca Kennedy,10.0
Sun Oct 13 06:49:00 2019,Climb,cycling,Ben Alldis,45.0
Sun Oct 13 06:18:00 2019,Yoga Flow,yoga,Aditi Shah,45.0
Sun Oct 13 06:20:00 2019,Fun Run,running,Rebecca Kennedy,30.0
Sun Oct 13 05:50:00 2019,Pro Cyclist,cycling,Christian Vande Velde,45.0
Sun Oct 13 05:19:00 2019,Fun Run,running,Andy Speer,45.0
Sun Oct 13 02:31:00 2019,Upper Body (strength & toning),strength,Ben Alldis,10.0
Sun Oct 13 01:49:00 2019,Intervals,cycling,Ben Alldis,30.0
Sat Oct 12 14:50:00 2019,Pro Cyclist,cycling,Christian Vande Velde,30.0
Sat Oct 12 14:02:00 2019,Power Zone,cycling,Matt Wilpers,30.0
Sat Oct 12 13:17:00 2019,Theme,cycling,Kendall Toole,30.0
Sat Oct 12 09:34:00 2019,Power Zone,cycling,Matt Wilpers,60.0
Sat Oct 12 09:00:00 2019,Core (Strength & Toning),strength,Hannah Corbin,5.0
Sat Oct 12 08:32:00 2019,Theme,cycling,Jess King,45.0
Sat Oct 12 08:32:00 2019,Upper Body (strength & toning),strength,Jess Sims,20.0
Sat Oct 12 07:48:00 2019,Fun Run,running,Jess Sims,30.0
Sat Oct 12 06:49:00 2019,Theme,cycling,Tunde Oyeneyin,45.0
Sat Oct 12 06:18:00 2019,Yoga Flow,yoga,Anna Greenberg,60.0
Sat Oct 12 05:50:00 2019,Theme,cycling,Kendall Toole,45.0
Sat Oct 12 05:32:00 2019,Low Impact,cycling,Leanne Hainsby,10.0
Sat Oct 12 05:19:00 2019,Intervals Running,running,Becs Gentry,45.0
Sat Oct 12 04:49:00 2019,Theme,cycling,Leanne Hainsby,30.0
Sat Oct 12 01:32:00 2019,Low Impact,cycling,Leanne Hainsby,10.0
Sat Oct 12 00:49:00 2019,Theme,cycling,Leanne Hainsby,30.0
Fri Oct 11 14:49:00 2019,Live DJ,cycling,Robin Arzon,45.0
Fri Oct 11 13:49:00 2019,Live DJ,cycling,Cody Rigsby,30.0
Fri Oct 11 13:00:00 2019,Intervals,cycling,Emma Lovewell,20.0
Fri Oct 11 11:32:00 2019,Beginner,cycling,Matt Wilpers,20.0
Fri Oct 11 11:30:00 2019,Theme,cycling,Tunde Oyeneyin,15.0
Fri Oct 11 09:19:00 2019,Intervals,cycling,Robin Arzon,30.0
Fri Oct 11 08:48:00 2019,Zen in Ten,meditation,Kristin McGee,10.0
Fri Oct 11 08:22:00 2019,Intervals,cycling,Kendall Toole,30.0
Fri Oct 11 07:19:00 2019,Theme,cycling,Hannah Corbin,30.0
Fri Oct 11 06:53:00 2019,Theme,cycling,Jess King,20.0
Fri Oct 11 06:30:00 2019,Relax & Sleep,meditation,Ross Rayburn,5.0
Fri Oct 11 06:16:00 2019,Theme,cycling,Jess King,20.0
Fri Oct 11 06:14:00 2019,Meditation Anywhere,meditation,Ross Rayburn,9.983333333333333
Fri Oct 11 05:32:00 2019,Core (Strength & Toning),strength,Matty Maggiacomo,10.0
Fri Oct 11 05:31:00 2019,Yoga Flow,yoga,Ross Rayburn,20.0
Fri Oct 11 05:00:00 2019,Upper Body (strength & toning),strength,Emma Lovewell,10.0
Fri Oct 11 04:49:00 2019,Theme,cycling,Cody Rigsby,45.0
Fri Oct 11 04:47:00 2019,Yoga Flow,yoga,Ross Rayburn,30.0
Fri Oct 11 05:00:00 2019,Fun Run,running,Matty Maggiacomo,30.0
Fri Oct 11 03:48:00 2019,Walk + Run,walking,Andy Speer,45.0
Fri Oct 11 04:00:00 2019,Theme,cycling,Cody Rigsby,20.0
Fri Oct 11 03:51:00 2019,Theme,cycling,Kendall Toole,45.0
Fri Oct 11 03:22:00 2019,Upper Body (strength & toning),strength,Rebecca Kennedy,20.0
Fri Oct 11 02:49:00 2019,Core (Strength & Toning),strength,Rebecca Kennedy,20.0
Fri Oct 11 02:48:00 2019,Theme,cycling,Hannah Corbin,45.0
Fri Oct 11 02:03:00 2019,Beginner,cycling,Leanne Hainsby,20.0
Fri Oct 11 01:23:00 2019,Beginner,cycling,Leanne Hainsby,30.0
Thu Oct 10 23:22:00 2019,Theme,cycling,Leanne Hainsby,20.0
Thu Oct 10 22:49:00 2019,Intervals,cycling,Leanne Hainsby,20.0
Thu Oct 10 17:49:00 2019,Theme,cycling,Jess King,30.0
Thu Oct 10 16:18:00 2019,Yoga Flow,yoga,Aditi Shah,30.0
Thu Oct 10 16:18:00 2019,Theme,cycling,Hannah Corbin,45.0
Thu Oct 10 15:31:00 2019,Yoga Flow,yoga,Anna Greenberg,20.0
Thu Oct 10 15:18:00 2019,Body Focus (Bootcamp),circuit,Olivia Amato,45.0
Thu Oct 10 15:19:00 2019,Theme,cycling,Cody Rigsby,45.0
Thu Oct 10 14:49:00 2019,Power Yoga,yoga,Anna Greenberg,30.0
Thu Oct 10 14:12:00 2019,Relax & Sleep,meditation,Anna Greenberg,10.0
Thu Oct 10 14:17:00 2019,Intervals,cycling,Alex Toussaint,45.0
Thu Oct 10 13:55:00 2019,Fitness Focus,meditation,Anna Greenberg,10.0
Thu Oct 10 11:01:00 2019,Low Impact,cycling,Ben Alldis,10.0
Thu Oct 10 10:21:00 2019,Theme,cycling,Ben Alldis,30.0
Thu Oct 10 09:18:00 2019,Theme,cycling,Robin Arzon,30.0
Thu Oct 10 08:19:00 2019,Theme,cycling,Ally Love,30.0
Thu Oct 10 07:51:00 2019,Climb,cycling,Robin Arzon,20.0
Thu Oct 10 07:19:00 2019,Theme,cycling,Robin Arzon,20.0
Thu Oct 10 07:00:00 2019,Walking Bootcamp,circuit,Chase Tucker,30.0
Thu Oct 10 07:00:00 2019,Upper Body (strength & toning),strength,Chase Tucker,15.0
Thu Oct 10 07:00:00 2019,Upper Body Stretch,stretching,Chase Tucker,10.0
Thu Oct 10 06:19:00 2019,Theme,cycling,Emma Lovewell,30.0
Thu Oct 10 05:32:00 2019,Yoga Flow,yoga,Kristin McGee,20.0
Thu Oct 10 05:22:00 2019,Full Body (Strength & Toning),strength,Matty Maggiacomo,20.0
Thu Oct 10 04:49:00 2019,Walk + Run,walking,Matty Maggiacomo,20.0
Thu Oct 10 04:47:00 2019,Yoga Flow,yoga,Kristin McGee,30.0
Thu Oct 10 04:49:00 2019,Power Zone,cycling,Denis Morton,45.0
Thu Oct 10 04:22:00 2019,Core (Strength & Toning),strength,Jess Sims,20.0
Thu Oct 10 03:49:00 2019,Theme,cycling,Tunde Oyeneyin,45.0
Thu Oct 10 03:49:00 2019,Speed Running,running,Jess Sims,20.0
Thu Oct 10 03:32:00 2019,Warm Up/Cool Down Running,running,Becs Gentry,10.0
Thu Oct 10 02:46:00 2019,Power Zone,cycling,Matt Wilpers,45.0
Thu Oct 10 02:49:00 2019,Intervals Running,running,Becs Gentry,30.0
Wed Oct  9 23:22:00 2019,Theme,cycling,Ben Alldis,20.0
Wed Oct  9 22:50:00 2019,Intervals,cycling,Ben Alldis,20.0
Wed Oct  9 18:18:00 2019,Theme,cycling,Kendall Toole,30.0
Wed Oct  9 17:18:00 2019,Theme,cycling,Olivia Amato,45.0
Wed Oct  9 17:02:00 2019,Lower Body (Strength & Toning),strength,Rebecca Kennedy,20.0
Wed Oct  9 16:19:00 2019,Intervals,cycling,Emma Lovewell,45.0
Wed Oct  9 16:19:00 2019,Theme (Bootcamp),circuit,Rebecca Kennedy,30.0
Wed Oct  9 16:19:00 2019,Yoga Flow,yoga,Anna Greenberg,30.0
Wed Oct  9 15:31:00 2019,Yoga Flow,yoga,Aditi Shah,20.0
Wed Oct  9 15:17:00 2019,Theme,cycling,Jess King,45.0
Wed Oct  9 15:18:00 2019,Intervals Running,running,Matty Maggiacomo,45.0
Wed Oct  9 14:47:00 2019,Yoga Flow,yoga,Aditi Shah,30.0
Wed Oct  9 14:18:00 2019,Theme,cycling,Emma Lovewell,45.0
Wed Oct  9 14:19:00 2019,Bodyweight (Bootcamp),circuit,Jess Sims,45.0
Wed Oct  9 13:53:00 2019,Emotions,meditation,Aditi Shah,5.0
Wed Oct  9 13:45:00 2019,Fitness Focus,meditation,Aditi Shah,5.0
Wed Oct  9 09:20:00 2019,Theme,cycling,Cody Rigsby,30.0
Wed Oct  9 08:17:00 2019,Intervals,cycling,Olivia Amato,30.0
Wed Oct  9 07:19:00 2019,Power Zone,cycling,Denis Morton,30.0
